udi,type,air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure,twf,hdf,pwf,osf,rnf,type_enc,temp_diff,power_W,wear_rate,torque_speed_ratio,high_wear_flag,thermal_overload,air_temperature_roll_mean_5,air_temperature_roll_std_5,air_temperature_delta,air_temperature_lag1,process_temperature_roll_mean_5,process_temperature_roll_std_5,process_temperature_delta,process_temperature_lag1,rotational_speed_roll_mean_5,rotational_speed_roll_std_5,rotational_speed_delta,rotational_speed_lag1,torque_roll_mean_5,torque_roll_std_5,torque_delta,torque_lag1,tool_wear_roll_mean_5,tool_wear_roll_std_5,tool_wear_delta,tool_wear_lag1
7696,L,300.6,311.7,1488,47.7,22,0,0,0,0,0,0,0,11.099999999999966,7432.756890981163,0.01478494622662302,0.03205645159135991,0,1,300.56,0.054772255773772364,0.0,300.6,311.62,0.08366600271764002,0.0,311.7,1565.6,229.5970383084221,-12.0,1500.0,39.62,13.125052380847913,11.0,36.7,14.2,5.890670590004831,5.0,17.0
7697,H,300.6,311.5,1282,60.2,24,0,0,0,0,0,0,2,10.899999999999977,8081.893709016912,0.01872074881535043,0.04695787827850399,0,1,300.58000000000004,0.04472135958023508,0.0,300.6,311.62,0.08366600271764002,-0.19999999999998863,311.7,1548.0,250.73890802984496,-206.0,1488.0,40.440000000000005,14.471109148921567,12.5,47.7,17.6,5.594640292275255,2.0,22.0
7698,L,300.5,311.4,1400,45.1,29,0,0,0,0,0,0,0,10.899999999999977,6612.005338255317,0.020714285699489795,0.03221428569127551,0,1,300.58000000000004,0.04472135958023508,-0.10000000000002274,300.6,311.58000000000004,0.13038404814451138,-0.10000000000002274,311.5,1526.8,259.50568394545627,118.0,1282.0,42.22,14.366175552317378,-15.100000000000001,60.2,21.4,5.594640292275443,5.0,24.0
7699,L,300.6,311.5,1419,38.6,31,0,0,0,0,0,0,0,10.899999999999977,5735.8570350711725,0.021846370668184373,0.027202255090061835,0,1,300.58000000000004,0.04472135958023508,0.10000000000002274,300.5,311.56000000000006,0.13416407868893207,0.10000000000002274,311.4,1417.8,87.24219162766973,19.0,1400.0,45.660000000000004,9.300698898470023,-6.5,45.1,24.6,5.594640292275602,2.0,29.0
7700,M,300.7,311.5,1441,40.6,33,0,0,0,0,0,0,1,10.800000000000011,6126.5873853736475,0.022900763342886352,0.028174878537005635,0,1,300.6,0.07071067813888922,0.0999999999999659,300.6,311.52,0.10954451154783174,0.0,311.5,1406.0,76.69745758497504,22.0,1419.0,46.44,8.489581850715705,2.0,38.6,27.8,4.6583258795360605,2.0,31.0
7701,M,300.7,311.6,1348,62.5,36,0,0,0,0,0,0,1,10.900000000000034,8822.639368831336,0.026706231434194188,0.046364985128809356,0,1,300.62,0.08366600267145352,0.0,300.7,311.5,0.07071067819048053,0.10000000000002274,311.5,1378.0,63.73774391990232,-93.0,1441.0,49.4,11.189504010455583,21.9,40.6,30.6,4.505552130422748,3.0,33.0
7702,H,300.8,311.7,1468,38.7,39,0,0,0,0,0,0,2,10.899999999999977,5949.296839956064,0.026566757475090762,0.02636239780220545,0,1,300.66,0.11401754252455197,0.10000000000002274,300.7,311.54,0.11401754255529183,0.0999999999999659,311.6,1415.2,45.31776693526552,120.0,1348.0,45.1,10.077450074299621,-23.799999999999997,62.5,33.6,3.974921382865153,3.0,36.0
7703,M,300.7,311.7,1701,30.8,44,0,0,0,0,0,0,1,11.0,5486.351746523072,0.02586713696304107,0.01810699587412875,0,1,300.7,0.07071067814448728,-0.10000000000002274,300.8,311.6,0.10000000005316313,0.0,311.7,1475.4,133.73967249847382,233.0,1468.0,42.24,11.935367610593374,-7.900000000000002,38.7,36.6,5.128352561979359,5.0,39.0
7704,H,300.7,311.7,1864,23.6,47,0,0,0,0,0,0,2,11.0,4606.663915615882,0.02521459226115097,0.012660944199216232,0,1,300.71999999999997,0.044721359592616756,0.0,300.7,311.64,0.08944271916049316,0.0,311.7,1564.4,211.99599052812067,163.0,1701.0,39.24,14.654453248074503,-7.199999999999999,30.8,39.8,5.718391382194995,3.0,44.0
7705,M,300.6,311.6,1630,31.8,52,0,0,0,0,0,0,1,11.0,5428.043786872445,0.031901840471225865,0.019509202442018894,0,1,300.7,0.07071067814448728,-0.0999999999999659,300.7,311.65999999999997,0.054772255850170176,-0.0999999999999659,311.7,1602.2,201.06018999294471,-234.0,1864.0,37.480000000000004,14.975212853245235,8.2,23.6,43.6,6.348228099238719,5.0,47.0
7706,L,300.5,311.5,1316,49.7,55,0,0,0,0,0,0,0,11.0,6849.216527552372,0.041793313038150974,0.03776595741811097,0,1,300.66,0.11401754252455197,-0.10000000000002274,300.6,311.64,0.08944271916049316,-0.10000000000002274,311.6,1595.8,211.41712324217974,-314.0,1630.0,34.92,9.843627380188732,17.900000000000002,31.8,47.4,6.348228099238882,3.0,52.0
7707,L,300.5,311.5,1708,31.2,57,0,0,0,0,0,0,0,11.0,5580.473862424622,0.0333723653200396,0.018266978912021673,0,1,300.6,0.10000000001430721,0.0,300.5,311.6,0.10000000005316313,0.0,311.5,1643.8,202.1909988105282,392.0,1316.0,33.42,9.693915617540789,-18.500000000000004,49.7,51.0,5.431390245597166,2.0,55.0
7708,H,300.5,311.4,1679,27.5,59,0,0,0,0,0,0,2,10.899999999999977,4835.17289326249,0.03513996424351402,0.01637879689316331,0,1,300.56000000000006,0.08944271911423196,0.0,300.5,311.54,0.11401754255529183,-0.10000000000002274,311.5,1639.4,200.87010728328647,-29.0,1708.0,32.760000000000005,10.023622099820063,-3.6999999999999993,31.2,54.0,4.690415759820194,2.0,57.0
7709,L,300.5,311.4,1709,32.3,64,0,0,0,0,0,0,0,10.899999999999977,5780.603786433802,0.037448800446197306,0.0188999414751902,0,1,300.52000000000004,0.044721359575003866,0.0,300.5,311.48,0.08366600271354614,0.0,311.4,1608.4,166.57520823939862,30.0,1679.0,34.5,8.704309277593557,4.799999999999997,27.5,57.4,4.505552130424358,5.0,59.0
7710,L,300.5,311.4,1445,41.5,66,0,0,0,0,0,0,0,10.899999999999977,6279.781915138196,0.045674740452820245,0.02871972316351576,0,1,300.5,0.0,0.0,300.5,311.43999999999994,0.0547722558406184,0.0,311.4,1571.4,180.53891547253465,-264.0,1709.0,36.44,9.027070399636935,9.200000000000003,32.3,60.2,4.658325879537947,2.0,64.0
7711,M,300.5,311.4,1390,51.9,68,0,0,0,0,0,0,1,10.899999999999977,7554.5878540873755,0.04892086327415765,0.03733812946954091,0,1,300.5,0.0,0.0,300.5,311.41999999999996,0.044721359659262806,0.0,311.4,1586.2,155.69104020462774,-55.0,1445.0,36.88,9.850989797984838,10.399999999999999,41.5,62.8,4.658325879538098,2.0,66.0
7712,L,300.4,311.4,1309,55.5,71,0,0,0,0,0,0,0,11.0,7607.8378495657225,0.054239877727853415,0.042398777660505135,0,1,300.47999999999996,0.04472135957154341,-0.10000000000002274,300.5,311.4,0.0,0.0,311.4,1506.4,178.27170274611453,-81.0,1390.0,41.739999999999995,12.088341490874651,3.6000000000000014,51.9,65.6,4.50555213042485,3.0,68.0
7713,L,300.5,311.5,1499,37.6,73,0,0,0,0,0,0,0,11.0,5902.256725956312,0.048699132722682364,0.025083388909217217,0,1,300.47999999999996,0.04472135957154341,0.10000000000002274,300.4,311.41999999999996,0.04472135965923421,0.10000000000002274,311.4,1470.4,150.7541044217338,190.0,1309.0,43.760000000000005,9.727178419254047,-17.9,55.5,68.4,3.646916505759,2.0,71.0
7714,M,300.5,311.4,2072,18.8,75,0,0,0,0,0,0,1,10.899999999999977,4079.211453029179,0.03619691117944165,0.00907335906898004,0,1,300.47999999999996,0.04472135957154341,0.0,300.5,311.41999999999996,0.04472135965923421,-0.10000000000002274,311.5,1543.0,303.95147639055654,573.0,1499.0,41.059999999999995,14.4368625400397,-18.8,37.6,70.6,3.6469165057591715,2.0,73.0
7715,L,300.5,311.5,1487,43.0,78,0,0,0,0,0,0,0,11.0,6695.885862106166,0.05245460655517511,0.028917283100929867,0,1,300.47999999999996,0.04472135957154341,0.0,300.5,311.44,0.0547722558405717,0.10000000000002274,311.4,1551.4,301.1333591616828,-585.0,2072.0,41.36,14.463851492600494,24.2,18.8,73.0,3.8078865529293355,3.0,75.0
7716,L,300.5,311.5,1302,49.6,80,0,0,0,0,0,0,0,11.0,6762.718009823533,0.06144393236448238,0.03809523806597908,0,1,300.47999999999996,0.04472135957154341,0.0,300.5,311.46,0.0547722558414253,0.0,311.5,1533.8,315.1693195728275,-185.0,1487.0,40.9,14.076221083799497,6.600000000000001,43.0,75.4,3.646916505759546,2.0,78.0
7717,M,300.5,311.5,1378,48.2,82,0,0,0,0,0,0,1,11.0,6955.444247145754,0.05950653116146115,0.034978229292468625,0,1,300.5,0.0,0.0,300.5,311.48,0.04472135966238723,0.0,311.5,1547.6,304.1846478703339,76.0,1302.0,39.440000000000005,12.470284679990327,-1.3999999999999986,49.6,77.6,3.6469165057597173,2.0,80.0
7718,L,300.5,311.6,1365,53.0,85,0,0,0,0,0,0,0,11.100000000000023,7575.950684131786,0.06227106222544244,0.03882783879939352,0,1,300.5,0.0,0.0,300.5,311.5,0.0707106781904107,0.10000000000002274,311.5,1520.8,315.23911559322556,-13.0,1378.0,42.52,13.73943230268273,4.799999999999997,48.2,80.0,3.8078865529298582,3.0,82.0
7719,H,300.6,311.7,1427,44.6,87,0,0,0,0,0,0,2,11.099999999999966,6664.805038786651,0.060967063727423214,0.03125437979589742,0,1,300.52000000000004,0.044721359575003866,0.10000000000002274,300.5,311.56,0.08944271915828272,0.0999999999999659,311.6,1391.8,69.41685674242973,62.0,1365.0,47.68,3.988984833262967,-8.399999999999999,53.0,82.4,3.646916505760091,2.0,85.0
7720,H,300.6,311.7,1535,33.3,92,0,0,0,0,0,0,2,11.099999999999966,5352.802642818968,0.05993485338114993,0.021693811060785786,0,1,300.54,0.05477225577236027,0.0,300.6,311.6,0.10000000005306756,0.0,311.7,1401.4,86.9729843112159,108.0,1427.0,45.739999999999995,7.578126417525764,-11.300000000000004,44.6,85.2,4.658325879539448,5.0,87.0
7721,H,300.5,311.6,1476,41.7,97,0,0,0,0,0,0,2,11.100000000000023,6445.417151810963,0.06571815713704732,0.02825203250118426,0,1,300.54,0.05477225577236027,-0.10000000000002274,300.6,311.62,0.08366600271738862,-0.0999999999999659,311.7,1436.2,70.51028293801552,-59.0,1535.0,44.160000000000004,7.393443040965538,8.400000000000006,33.3,88.6,5.941380311004246,5.0,92.0
7722,L,300.5,311.6,1425,42.4,102,0,0,0,0,0,0,0,11.100000000000023,6327.167604329842,0.0715789473181902,0.029754385944032007,0,1,300.54,0.05477225577236027,0.0,300.5,311.64,0.05477225584909929,0.0,311.6,1445.6,63.60660343076811,-51.0,1476.0,43.0,7.048049375536586,0.6999999999999957,41.7,92.6,7.021395872616158,5.0,97.0
7723,L,300.5,311.7,1409,54.7,104,0,0,0,0,0,0,0,11.199999999999989,8070.992382508954,0.07381121357430005,0.03882185944725205,0,1,300.54,0.05477225577236027,0.0,300.5,311.66,0.05477225584996456,0.0999999999999659,311.6,1454.4,51.573248879617864,-16.0,1425.0,43.339999999999996,7.665050554301758,12.300000000000004,42.4,96.4,7.021395872616312,2.0,102.0
7724,L,300.5,311.6,1730,30.2,106,0,0,0,0,0,0,0,11.100000000000023,5471.188325981744,0.061271676265160877,0.017456647388753382,0,1,300.52,0.044721359575003866,0.0,300.5,311.64,0.05477225584908243,-0.0999999999999659,311.7,1515.0,129.88648890473175,321.0,1409.0,40.46,9.547408025218234,-24.500000000000004,54.7,100.2,5.674504383644048,2.0,104.0
7725,M,300.5,311.6,1454,41.4,108,0,0,0,0,0,0,1,11.100000000000023,6303.6684912809915,0.07427785414423806,0.028473177421957922,0,1,300.5,0.0,0.0,300.5,311.62,0.044721359669625906,0.0,311.6,1498.8,131.8055385786159,-276.0,1730.0,42.08,8.676231901004122,11.2,30.2,103.4,4.219004621945479,2.0,106.0
7726,L,300.6,311.7,1744,26.9,111,0,0,0,0,0,0,0,11.099999999999966,4912.78070378167,0.06364678895433097,0.015424311917761287,0,1,300.52000000000004,0.044721359575003866,0.10000000000002274,300.5,311.64,0.05477225584906232,0.0999999999999659,311.6,1552.4,169.35849550583225,290.0,1454.0,39.12,11.040697441738065,-14.5,41.4,106.2,3.492849839314438,3.0,108.0
7727,M,300.8,311.9,1761,29.0,113,0,0,0,0,0,0,1,11.099999999999966,5347.933174205905,0.06416808627815554,0.016467915947491245,0,1,300.58000000000004,0.13038404811441814,0.19999999999998863,300.6,311.7,0.12247448718437592,0.19999999999998863,311.7,1619.6,172.7955439240231,17.0,1744.0,36.44,11.654741524375446,2.1000000000000014,26.9,108.4,3.646916505762112,2.0,111.0
7728,M,300.7,311.9,1657,30.9,116,0,0,0,0,0,0,1,11.199999999999989,5361.787597808236,0.07000603496076883,0.01864815931282549,0,1,300.62,0.13038404811559526,-0.10000000000002274,300.8,311.74,0.15165750891815688,0.0,311.9,1669.2,126.66767543457567,-104.0,1761.0,31.68,5.641542342303297,1.8999999999999986,29.0,110.8,3.962322551231978,3.0,113.0
7729,L,300.7,311.8,1420,47.0,119,0,0,0,0,0,0,0,11.100000000000023,6988.996456686093,0.08380281684239238,0.0330985915259869,0,1,300.66,0.11401754252445476,0.0,300.7,311.78000000000003,0.13038404814796345,-0.0999999999999659,311.9,1607.2,160.75042768216514,-237.0,1657.0,35.04,8.708788664332207,16.1,30.9,113.4,4.277849927241834,3.0,116.0
7730,H,300.7,311.9,1329,59.2,121,0,0,0,0,0,0,2,11.199999999999989,8239.015229598448,0.09104589910380292,0.044544770470620935,0,1,300.7,0.07071067814425817,0.0,300.7,311.84000000000003,0.08944271916561237,0.0999999999999659,311.8,1582.2,196.31785451150134,-91.0,1420.0,38.6,13.993391297323225,12.200000000000003,47.0,116.0,4.123105625618198,2.0,119.0
7731,L,300.6,311.9,1472,44.2,126,0,0,0,0,0,0,0,11.299999999999955,6813.318595497351,0.08559782602880582,0.030027173892644584,0,1,300.7,0.07071067814425817,-0.0999999999999659,300.7,311.88,0.04472135968335733,0.0,311.9,1527.8,177.01045166881818,143.0,1329.0,42.06,12.428515599217853,-15.0,59.2,119.0,4.949747468306453,5.0,121.0
7732,L,300.6,312.0,1566,30.1,128,0,0,0,0,0,0,0,11.399999999999977,4936.133209173355,0.0817369092709215,0.019220945070740136,0,1,300.65999999999997,0.05477225578074063,0.0,300.6,311.9,0.07071067820367335,0.10000000000002274,311.9,1488.8,127.28197044357464,94.0,1472.0,42.28,12.146069323036219,-14.100000000000001,44.2,122.0,4.949747468306625,2.0,126.0
7733,L,300.6,312.0,1430,42.7,130,0,0,0,0,0,0,0,11.399999999999977,6394.292967361546,0.09090909084551811,0.029860139839258643,0,1,300.64,0.05477225577932271,0.0,300.6,311.91999999999996,0.08366600272582053,0.0,312.0,1443.4,86.11503933691841,-136.0,1566.0,44.64,10.40350902340175,12.600000000000001,30.1,124.8,4.658325879541859,2.0,128.0
7734,L,300.6,312.0,1481,40.9,132,0,0,0,0,0,0,0,11.399999999999977,6343.179254887639,0.08912896685406552,0.027616475335843025,0,1,300.62,0.04472135958355252,0.0,300.6,311.9599999999999,0.054772255862844524,0.0,312.0,1455.6,86.29194632176866,51.0,1430.0,43.42,10.415229234155223,-1.8000000000000043,42.7,127.4,4.21900462194709,2.0,130.0
7735,L,300.6,312.0,1670,29.4,134,0,0,0,0,0,0,0,11.399999999999977,5141.530536865055,0.08023952091003621,0.017604790408619883,0,1,300.6,0.0,0.0,300.6,311.98,0.04472135968862031,0.0,312.0,1523.8,95.48403007832782,189.0,1481.0,37.46,7.138837440368093,-11.5,40.9,130.0,3.1622776601703366,2.0,132.0
7736,L,300.6,312.0,1406,55.1,136,0,0,0,0,0,0,0,11.399999999999977,8112.702260973113,0.09672830718582623,0.03918918916131636,0,1,300.6,0.0,0.0,300.6,312.0,0.0,0.0,312.0,1510.6,108.1563682822191,-264.0,1670.0,39.64,10.557367096014108,25.700000000000003,29.4,132.0,3.162277660170516,2.0,134.0
7737,H,300.6,312.1,1354,46.9,138,0,0,0,0,0,0,2,11.5,6649.976721461707,0.10192023626150647,0.034638109280178644,0,1,300.6,0.0,0.0,300.6,312.02,0.04472135969075251,0.10000000000002274,312.0,1468.2,121.71359825425839,-52.0,1406.0,43.0,9.368564457802568,-8.200000000000003,55.1,134.0,3.162277660170696,2.0,136.0
7738,M,300.5,312.0,1985,19.3,143,0,0,0,0,0,0,1,11.5,4011.8661785117256,0.07204030223071017,0.009722921909459486,0,1,300.58000000000004,0.04472135958012067,-0.10000000000002274,300.6,312.02,0.04472135969075251,-0.10000000000002274,312.1,1579.2,256.5515542732084,631.0,1354.0,38.32,14.17010938560466,-27.599999999999998,46.9,136.6,4.21900462194771,5.0,138.0
7739,M,300.5,312.0,1263,60.8,146,0,0,0,0,0,0,1,11.5,8041.471883540721,0.11559778296468899,0.048139350714062265,0,1,300.56000000000006,0.05477225577369257,0.0,300.5,312.02,0.04472135969075251,0.0,312.0,1535.6,293.3041083926357,-722.0,1985.0,42.3,17.483277724728893,41.5,19.3,139.4,4.979959839197273,3.0,143.0
7740,L,300.5,311.9,1576,31.1,149,0,0,0,0,0,0,0,11.399999999999977,5132.692189532956,0.09454314714813251,0.01973350252554981,0,1,300.54,0.05477225577226298,0.0,300.5,312.0,0.07071067820702255,-0.10000000000002274,312.0,1516.8,285.44298905385466,313.0,1263.0,42.64,17.183655024470244,-29.699999999999996,60.8,142.4,5.412947441091537,3.0,146.0
7741,L,300.5,312.0,1453,45.1,151,0,0,0,0,0,0,0,11.5,6862.31696891784,0.10392291802895876,0.031039229159642648,0,1,300.52000000000004,0.044721359574884705,0.0,300.5,312.0,0.07071067820702255,0.10000000000002274,311.9,1526.2,281.63043159431294,-123.0,1576.0,40.64,15.905282141477445,14.0,31.1,145.4,5.128352561985291,2.0,149.0
7742,L,300.5,312.0,1478,39.0,153,0,0,0,0,0,0,0,11.5,6036.256124607428,0.10351826785959521,0.026387009454406623,0,1,300.5,0.0,0.0,300.5,311.98,0.04472135968865289,0.0,312.0,1551.0,267.79563103232096,25.0,1453.0,39.06,15.515572822168098,-6.100000000000001,45.1,148.4,3.9749213828732235,2.0,151.0
7743,M,300.5,311.9,1323,57.9,155,0,0,0,0,0,0,1,11.399999999999977,8021.711265749642,0.11715797421227665,0.04376417230252141,0,1,300.5,0.0,0.0,300.5,311.96,0.05477225586287112,-0.10000000000002274,312.0,1418.6,125.33674640742431,-155.0,1478.0,46.78,12.544201847865875,18.9,39.0,150.8,3.4928498393180485,2.0,153.0
7744,L,300.5,311.9,1710,28.4,158,0,0,0,0,0,0,0,11.399999999999977,5085.610187631158,0.09239766076467973,0.016608187124790532,0,1,300.5,0.0,0.0,300.5,311.93999999999994,0.05477225586201752,0.0,311.9,1508.0,144.54929954862803,387.0,1323.0,40.3,11.839974662135107,-29.5,57.9,153.2,3.492849839318244,3.0,155.0
7745,L,300.4,311.7,1314,59.5,160,0,0,0,0,0,0,0,11.300000000000011,8187.304614520361,0.12176560112498812,0.045281582918354955,0,1,300.47999999999996,0.04472135957142425,-0.10000000000002274,300.5,311.9,0.12247448718825574,-0.19999999999998863,311.9,1455.6,160.35990770762805,-396.0,1710.0,45.98,13.071227945376883,31.1,28.4,155.4,3.64691650576576,2.0,158.0
7746,L,300.4,311.7,1460,39.6,162,0,0,0,0,0,0,0,11.300000000000011,6054.47736199825,0.11095890403358978,0.02712328765265528,0,1,300.46,0.054772255766591976,0.0,300.4,311.84000000000003,0.1341640786937449,0.0,311.7,1457.0,160.36209028320562,146.0,1314.0,44.88,13.39130314793902,-19.9,59.5,157.6,3.6469165057659314,2.0,160.0
7747,M,300.4,311.7,1508,45.4,164,0,0,0,0,0,0,1,11.300000000000011,7169.44953870829,0.10875331557774978,0.03010610077579171,0,1,300.43999999999994,0.05477225576516239,0.0,300.4,311.78,0.10954451155332567,0.0,311.7,1463.0,161.89811611009867,48.0,1460.0,46.160000000000004,12.988571899943487,5.799999999999997,39.6,159.8,3.4928498393187812,2.0,162.0
7748,M,300.5,311.8,1331,55.3,167,0,0,0,0,0,0,1,11.300000000000011,7707.824271753972,0.12546957165629632,0.041547708458641835,0,1,300.43999999999994,0.05477225576516239,0.10000000000002274,300.4,311.76,0.08944271916351235,0.10000000000002274,311.7,1464.6,160.1992509345752,-177.0,1508.0,45.64,12.441583500503524,9.899999999999999,45.4,162.2,3.492849839318976,3.0,164.0
7749,L,300.4,311.7,1515,47.4,170,0,0,0,0,0,0,0,11.300000000000011,7520.030334897888,0.11221122104804539,0.031287128692219716,0,1,300.41999999999996,0.04472135956618829,-0.10000000000002274,300.5,311.72,0.0447213596749461,-0.10000000000002274,311.8,1425.6,96.65557407619586,184.0,1331.0,49.440000000000005,7.950660349933311,-7.899999999999999,55.3,164.6,3.9749213828743817,3.0,167.0
7750,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0,0,11.200000000000045,5784.928712320245,0.10274790913814341,0.019713261636969376,0,1,300.41999999999996,0.04472135956618829,0.0,300.4,311.7,0.0707106781970031,-0.0999999999999659,311.7,1497.6,123.18400870242449,159.0,1515.0,44.14,8.388563643437504,-14.399999999999999,47.4,167.0,4.123105625621706,2.0,170.0
7751,L,300.4,311.7,1444,51.2,174,0,0,0,0,0,0,0,11.300000000000011,7742.224711310781,0.12049861487500095,0.035457063687356606,0,1,300.41999999999996,0.04472135956618829,0.0,300.4,311.7,0.0707106781970031,0.0999999999999659,311.6,1494.4,124.60457455486534,-230.0,1674.0,46.459999999999994,8.42306357568323,18.200000000000003,33.0,169.4,3.974921382874725,2.0,172.0
7752,M,300.4,311.7,1398,42.6,176,0,0,0,0,0,0,1,11.300000000000011,6236.5640722003145,0.12589413438777242,0.030472102982494916,0,1,300.41999999999996,0.04472135956618829,0.0,300.4,311.7,0.0707106781970031,0.0,311.7,1472.4,131.14228913664346,-46.0,1444.0,45.9,8.602325267042715,-8.600000000000001,51.2,171.8,3.4928498393197573,2.0,174.0
7753,M,300.4,311.7,1832,24.2,179,0,0,0,0,0,0,1,11.300000000000011,4642.687511377044,0.09770742352745228,0.013209606979689079,0,1,300.4,0.0,0.0,300.4,311.68,0.04472135967281072,0.0,311.7,1572.6,178.82337654791948,434.0,1398.0,39.68,11.012356696002964,-18.400000000000002,42.6,174.2,3.4928498393199527,3.0,176.0
7754,M,300.5,311.8,1591,42.0,182,0,0,0,0,0,0,1,11.300000000000011,6997.583476605905,0.11439346315877218,0.026398491498178193,0,1,300.41999999999996,0.04472135956618829,0.10000000000002274,300.4,311.7,0.07071067819702369,0.10000000000002274,311.7,1587.8,175.9096358929749,-241.0,1832.0,38.6,10.308249123881383,17.8,24.2,176.6,3.9749213828752397,3.0,179.0
7755,M,300.4,311.7,1478,39.9,185,0,0,0,0,0,0,1,11.300000000000011,6175.554342867599,0.12516914741192886,0.026995940441816003,0,1,300.41999999999996,0.04472135956618829,-0.10000000000002274,300.5,311.71999999999997,0.04472135967500726,-0.10000000000002274,311.8,1548.6,173.72334327890135,-113.0,1591.0,39.980000000000004,9.821507012673836,-2.1000000000000014,42.0,179.2,4.438468204238971,3.0,182.0
7756,M,300.4,311.8,1362,47.6,188,0,0,0,0,0,0,1,11.400000000000034,6789.107388113686,0.1380323053318412,0.03494860496699809,0,1,300.41999999999996,0.04472135956618829,0.0,300.4,311.74,0.0547722558534938,0.10000000000002274,311.7,1532.2,189.2437581533378,-116.0,1478.0,39.260000000000005,8.880202700389296,7.700000000000003,39.9,182.0,4.743416490256989,3.0,185.0
7757,L,300.5,311.8,1368,57.9,191,1,0,0,0,1,0,0,11.300000000000011,8294.558587713915,0.13961988293887434,0.04232456137256976,0,1,300.44,0.0547722557651624,0.10000000000002274,300.4,311.76,0.054772255854404484,0.0,311.8,1526.2,194.95178891202565,6.0,1362.0,42.32,12.297438757725178,10.299999999999997,47.6,185.0,4.743416490257168,3.0,188.0
7758,M,300.3,311.7,1723,28.3,193,0,0,0,0,0,0,1,11.399999999999977,5106.2295074142185,0.11201392912825656,0.016424840385127776,0,1,300.41999999999996,0.08366600266204158,-0.19999999999998863,300.5,311.76,0.054772255854404484,-0.10000000000002274,311.8,1504.4,154.00097402289055,355.0,1368.0,43.14,10.837112161457101,-29.599999999999998,57.9,187.8,4.438468204239522,2.0,191.0
